participant_id,age,trial_order,stimulus,response,rt,rt_measure
86732,62.0,66,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,n,21510.0,keypress
86732,62.0,67,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,8470.09999996424,keypress
86732,62.0,68,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,5049.80000001192,keypress
86732,62.0,69,The apartment that the maid who the service had sent over was well decorated,n,4432.5,keypress
86732,62.0,70,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,n,13860.1000000238,keypress
86732,62.0,71,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,n,13610.6999999881,keypress
86732,62.0,72,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,14407.5999999642,keypress
86732,62.0,73,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,n,10991.1000000238,keypress
86732,62.0,74,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,c,12720.8000000119,keypress
86732,62.0,75,The novel that the horror author who the publishing company had recently fired was banned by the local library,n,27677.8000000119,keypress
86732,62.0,76,The apartment that the maid who the service had sent over was well decorated,n,10451.1999999881,keypress
86732,62.0,77,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,n,8519.39999997616,keypress
86732,62.0,78,Red is new door the,n,4913.90000003576,keypress
86732,62.0,79,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,c,19927.4000000358,keypress
86732,62.0,80,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,47208.8000000119,keypress
86732,62.0,81,The apartment that the maid who the service had sent over was well decorated,n,16031.3000000119,keypress
86732,62.0,82,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,c,11950.5999999642,keypress
86732,62.0,83,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,n,6871.5,keypress
86732,62.0,84,The new door is red,c,9386.69999998808,keypress
86732,62.0,85,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,11831.6999999881,keypress
86732,62.0,86,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,c,39046.0,keypress
86732,62.0,87,The apartment that the maid who the service had sent over was well decorated,n,9945.10000002384,keypress
86732,62.0,88,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,n,21746.0,keypress
86732,62.0,89,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,7019.10000002384,keypress
86732,62.0,90,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,c,6029.70000004768,keypress
86732,62.0,91,The new door is red,c,4560.69999998808,keypress
86732,62.0,92,The novel that the horror author who the publishing company had recently fired was banned by the local library,n,17232.3000000119,keypress
86732,62.0,93,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,c,19418.4000000358,keypress
86732,62.0,94,The apartment that the maid who the service had sent over was well decorated,n,6710.69999998808,keypress
86732,62.0,95,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,n,5313.5,keypress
86732,62.0,96,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,c,37320.0,keypress
86732,62.0,97,Red is new door the,n,3026.19999998808,keypress
86732,62.0,98,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,n,7810.89999997616,keypress
86732,62.0,99,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,7833.59999996424,keypress
86732,62.0,100,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,n,16170.1999999881,keypress
86732,62.0,101,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,n,7150.39999997616,keypress
86732,62.0,102,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,c,37130.3999999762,keypress
86732,62.0,103,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,n,9433.39999997616,keypress
86732,62.0,104,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,n,47157.9000000358,keypress
86732,62.0,105,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,16297.7999999523,keypress
86732,62.0,106,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,n,9871.30000001192,keypress
86732,62.0,107,The novel that the horror author who the publishing company had recently fired was banned by the local library,n,11725.0,keypress
86732,62.0,108,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,9435.19999998808,keypress
86732,62.0,109,The novel that the horror author who the publishing company had recently fired was banned by the local library,n,19743.5999999642,keypress
86732,62.0,110,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,c,14282.6000000238,keypress
868000,52.0,1,Last month more couples had their second child than Sandra's sister did,n,1378.80000001192,keypress
868000,52.0,2,More boys got an A on the exam yesterday than she did,n,1531.09999996424,keypress
868000,52.0,3,Today more Brazilians immigrated to Japan than Chileans did,c,2579.5,keypress
868000,52.0,4,More 18-year-olds voted in this election than 40-year-olds did,c,3523.39999997616,keypress
868000,52.0,5,More boys got an A on the exam yesterday than she did,n,3460.29999995232,keypress
868000,52.0,6,More girls graduated from high school last year than John did,n,9297.90000003576,keypress
868000,52.0,7,More Americans began law school this week than Canadians did,c,2362.39999997616,keypress
868000,52.0,8,Today more Brazilians immigrated to Japan than Chileans did,c,2536.0,keypress
868000,52.0,9,This semester more foreign applicants got into Stanford than Marie did,n,1490.69999998808,keypress
868000,52.0,10,Last month more couples had their second child than Sandra's sister did,n,1495.5,keypress
868000,52.0,11,The new door is red,c,2666.69999998808,keypress
868000,52.0,12,More boys got an A on the exam yesterday than she did,n,5396.39999997616,keypress
868000,52.0,13,More Americans began law school this week than Canadians did,c,2657.19999998808,keypress
868000,52.0,14,More photographers won their third Pulitzer this year than the professor did,n,1502.29999995232,keypress
868000,52.0,15,More girls graduated from high school last year than John did,n,2961.5,keypress
868000,52.0,16,More Americans began law school this week than Canadians did,c,1532.5,keypress
868000,52.0,17,More photographers won their third Pulitzer this year than the professor did,n,4374.0,keypress
868000,52.0,18,More photographers won their third Pulitzer this year than the professor did,n,2885.80000001192,keypress
868000,52.0,19,Red is new door the,n,1221.69999998808,keypress
868000,52.0,20,More girls graduated from high school last year than John did,n,1584.10000002384,keypress
868000,52.0,21,More photographers won their third Pulitzer this year than the professor did,n,14932.4000000358,keypress
868000,52.0,22,Today more Brazilians immigrated to Japan than Chileans did,c,2509.89999997616,keypress
868000,52.0,23,More photographers won their third Pulitzer this year than the professor did,n,4249.0,keypress
868000,52.0,24,More 18-year-olds voted in this election than 40-year-olds did,c,1480.10000002384,keypress
868000,52.0,25,More photographers won their third Pulitzer this year than the professor did,n,1648.0,keypress
868000,52.0,26,More Americans began law school this week than Canadians did,c,4267.60000002384,keypress
868000,52.0,27,This semester more foreign applicants got into Stanford than Marie did,n,1931.69999998808,keypress
868000,52.0,28,This semester more foreign applicants got into Stanford than Marie did,n,5144.09999996424,keypress
868000,52.0,29,More gym instructors won a marathon yesterday than lawyers did,c,4331.80000001192,keypress
868000,52.0,30,Today more Brazilians immigrated to Japan than Chileans did,c,2504.79999995232,keypress
868000,52.0,31,This month more one-year-olds took their first steps than 10-month-olds did,c,5939.5,keypress
868000,52.0,32,More gym instructors won a marathon yesterday than lawyers did,c,6132.19999998808,keypress
868000,52.0,33,More 18-year-olds voted in this election than 40-year-olds did,c,2644.69999998808,keypress
868000,52.0,34,More 18-year-olds voted in this election than 40-year-olds did,c,4721.19999998808,keypress
868000,52.0,35,More boys got an A on the exam yesterday than she did,n,1595.5,keypress
868000,52.0,36,More photographers won their third Pulitzer this year than the professor did,n,2604.89999997616,keypress
868000,52.0,37,More gym instructors won a marathon yesterday than lawyers did,c,3080.0,keypress
868000,52.0,38,More boys got an A on the exam yesterday than she did,n,2434.39999997616,keypress
868000,52.0,39,Red is new door the,n,1711.69999998808,keypress
868000,52.0,40,More gym instructors won a marathon yesterday than lawyers did,c,2228.39999997616,keypress
868000,52.0,41,Today more Brazilians immigrated to Japan than Chileans did,c,15969.1999999881,keypress
868000,52.0,42,This month more one-year-olds took their first steps than 10-month-olds did,c,6343.39999997616,keypress
868000,52.0,43,More girls graduated from high school last year than John did,n,1244.0,keypress
868000,52.0,44,More 18-year-olds voted in this election than 40-year-olds did,c,7777.60000002384,keypress
868000,52.0,45,Today more Brazilians immigrated to Japan than Chileans did,c,2581.30000001192,keypress
868000,52.0,46,More boys got an A on the exam yesterday than she did,n,1146.40000003576,keypress
868000,52.0,47,More girls graduated from high school last year than John did,n,1177.89999997616,keypress
868000,52.0,48,The new door is red,c,1516.79999995232,keypress
868000,52.0,49,Last month more couples had their second child than Sandra's sister did,n,4282.09999996424,keypress
868000,52.0,50,Last month more couples had their second child than Sandra's sister did,n,2284.19999998808,keypress
868000,52.0,51,This semester more foreign applicants got into Stanford than Marie did,n,5313.90000003576,keypress
868000,52.0,52,More girls graduated from high school last year than John did,n,1151.5,keypress
868000,52.0,53,More girls graduated from high school last year than John did,n,1143.60000002384,keypress
868000,52.0,54,This semester more foreign applicants got into Stanford than Marie did,n,1965.30000001192,keypress
868000,52.0,55,More photographers won their third Pulitzer this year than the professor did,n,2416.59999996424,keypress
868000,52.0,56,Red is new door the,n,964.099999964237,keypress
868000,52.0,57,Today more Brazilians immigrated to Japan than Chileans did,c,7799.5,keypress
868000,52.0,58,More Americans began law school this week than Canadians did,c,1923.39999997616,keypress
868000,52.0,59,More photographers won their third Pulitzer this year than the professor did,n,1289.70000004768,keypress
868000,52.0,60,This semester more foreign applicants got into Stanford than Marie did,n,3010.5,keypress
868000,52.0,61,This month more one-year-olds took their first steps than 10-month-olds did,c,5650.39999997616,keypress
868000,52.0,62,This month more one-year-olds took their first steps than 10-month-olds did,c,4324.09999996424,keypress
868000,52.0,63,More Americans began law school this week than Canadians did,c,2199.5,keypress
868000,52.0,64,More photographers won their third Pulitzer this year than the professor did,n,3101.89999997616,keypress
868000,52.0,65,This month more one-year-olds took their first steps than 10-month-olds did,c,3218.19999998808,keypress
868000,52.0,66,This month more one-year-olds took their first steps than 10-month-olds did,c,1825.89999997616,keypress
868000,52.0,67,More 18-year-olds voted in this election than 40-year-olds did,c,15940.8000000119,keypress
868000,52.0,68,More 18-year-olds voted in this election than 40-year-olds did,c,1936.0,keypress
868000,52.0,69,More Americans began law school this week than Canadians did,c,1894.19999998808,keypress
868000,52.0,70,More 18-year-olds voted in this election than 40-year-olds did,c,3417.80000001192,keypress
868000,52.0,71,More girls graduated from high school last year than John did,n,4173.70000004768,keypress
868000,52.0,72,Last month more couples had their second child than Sandra's sister did,n,1504.19999998808,keypress
868000,52.0,73,This semester more foreign applicants got into Stanford than Marie did,n,1709.0,keypress
868000,52.0,74,Today more Brazilians immigrated to Japan than Chileans did,c,2334.60000002384,keypress
868000,52.0,75,This month more one-year-olds took their first steps than 10-month-olds did,c,4662.0,keypress
868000,52.0,76,More gym instructors won a marathon yesterday than lawyers did,c,2009.30000001192,keypress
868000,52.0,77,This semester more foreign applicants got into Stanford than Marie did,n,4442.80000001192,keypress
868000,52.0,78,More gym instructors won a marathon yesterday than lawyers did,c,2295.59999996424,keypress
868000,52.0,79,More Americans began law school this week than Canadians did,c,3248.5,keypress
868000,52.0,80,This semester more foreign applicants got into Stanford than Marie did,n,2247.69999998808,keypress
868000,52.0,81,More Americans began law school this week than Canadians did,c,6027.80000001192,keypress
868000,52.0,82,More Americans began law school this week than Canadians did,c,2821.30000001192,keypress
868000,52.0,83,This month more one-year-olds took their first steps than 10-month-olds did,c,4766.69999998808,keypress
868000,52.0,84,This month more one-year-olds took their first steps than 10-month-olds did,c,2493.39999997616,keypress
868000,52.0,85,More boys got an A on the exam yesterday than she did,n,3997.90000003576,keypress
868000,52.0,86,More gym instructors won a marathon yesterday than lawyers did,c,1811.30000001192,keypress
868000,52.0,87,Today more Brazilians immigrated to Japan than Chileans did,c,4815.40000003576,keypress
868000,52.0,88,More gym instructors won a marathon yesterday than lawyers did,c,6143.0,keypress
868000,52.0,89,This semester more foreign applicants got into Stanford than Marie did,n,1297.39999997616,keypress
868000,52.0,90,Last month more couples had their second child than Sandra's sister did,n,1014.80000001192,keypress
868000,52.0,91,Last month more couples had their second child than Sandra's sister did,c,11511.5,keypress
868000,52.0,92,More 18-year-olds voted in this election than 40-year-olds did,c,3324.5,keypress
868000,52.0,93,The new door is red,c,1580.0,keypress
868000,52.0,94,More girls graduated from high school last year than John did,n,2439.80000001192,keypress
868000,52.0,95,Last month more couples had their second child than Sandra's sister did,n,1228.80000001192,keypress
868000,52.0,96,Last month more couples had their second child than Sandra's sister did,n,2926.40000003576,keypress
868000,52.0,97,Today more Brazilians immigrated to Japan than Chileans did,c,2189.89999997616,keypress
868000,52.0,98,The new door is red,c,2233.89999997616,keypress
868000,52.0,99,More girls graduated from high school last year than John did,n,1453.0,keypress
868000,52.0,100,More 18-year-olds voted in this election than 40-year-olds did,c,1945.40000003576,keypress
868000,52.0,101,Red is new door the,n,2775.09999996424,keypress
868000,52.0,102,This month more one-year-olds took their first steps than 10-month-olds did,c,7434.5,keypress
868000,52.0,103,The new door is red,c,1269.89999997616,keypress
868000,52.0,104,More boys got an A on the exam yesterday than she did,n,1807.69999998808,keypress
868000,52.0,105,Last month more couples had their second child than Sandra's sister did,n,1696.40000003576,keypress
868000,52.0,106,Red is new door the,n,2999.70000004768,keypress
868000,52.0,107,More gym instructors won a marathon yesterday than lawyers did,c,1775.69999998808,keypress
868000,52.0,108,More boys got an A on the exam yesterday than she did,n,1075.69999998808,keypress
868000,52.0,109,More boys got an A on the exam yesterday than she did,n,2631.40000003576,keypress
868000,52.0,110,More gym instructors won a marathon yesterday than lawyers did,c,2983.20000004768,keypress
885414,26.0,1,Jacob always then did his homework,n,5376.0,keypress
885414,26.0,2,Marc once allegedly was a firefighter,n,1584.0,keypress
885414,26.0,3,Jeff no longer probably eats sushi,n,1745.0,keypress
885414,26.0,4,Melissa then always cleaned the dishes,n,2479.0,keypress
885414,26.0,5,Marc once allegedly was a firefighter,n,3872.0,keypress
885414,26.0,6,Jacob always then did his homework,n,3720.0,keypress
885414,26.0,7,Emily probably no longer drinks beer,c,1637.0,keypress
885414,26.0,8,Marc once allegedly was a firefighter,n,2965.0,keypress
885414,26.0,9,Sean probably already did his homework,c,1757.0,keypress
885414,26.0,10,Sonja already probably set the table,n,5620.0,keypress
885414,26.0,11,Jeff no longer probably eats sushi,n,2713.0,keypress
885414,26.0,12,Melissa then always cleaned the dishes,n,2137.0,keypress
885414,26.0,13,Jeff no longer probably eats sushi,n,1900.0,keypress
885414,26.0,14,Dre perhaps still takes dance lessons,c,2158.0,keypress
885414,26.0,15,Jacob always then did his homework,n,2299.0,keypress
885414,26.0,16,Sonja already probably set the table,n,2049.0,keypress
885414,26.0,17,Sean probably already did his homework,c,1595.0,keypress
885414,26.0,18,Dre perhaps still takes dance lessons,c,2097.0,keypress
885414,26.0,19,Sonja already probably set the table,n,1431.0,keypress
885414,26.0,20,Red is new door the,n,1340.0,keypress
885414,26.0,21,Sonja already probably set the table,n,8765.0,keypress
885414,26.0,22,Emily probably no longer drinks beer,c,7237.0,keypress
885414,26.0,23,Charlotte allegedly once was an acrobat,n,10139.0,keypress
885414,26.0,24,Sean probably already did his homework,c,2231.0,keypress
885414,26.0,25,Dre perhaps still takes dance lessons,c,2909.0,keypress
885414,26.0,26,Emily probably no longer drinks beer,c,2274.0,keypress
885414,26.0,27,Jeff no longer probably eats sushi,n,1942.0,keypress
885414,26.0,28,Marc once allegedly was a firefighter,n,1896.0,keypress
885414,26.0,29,Sean probably already did his homework,c,1717.0,keypress
885414,26.0,30,Charlotte allegedly once was an acrobat,c,4233.0,keypress
885414,26.0,31,Melissa then always cleaned the dishes,n,8109.0,keypress
885414,26.0,32,Marc once allegedly was a firefighter,n,15502.0,keypress
885414,26.0,33,The new door is red,c,3038.0,keypress
885414,26.0,34,Gary still perhaps drives to work,c,4072.0,keypress
885414,26.0,35,Dre perhaps still takes dance lessons,c,2734.0,keypress
885414,26.0,36,Jeff no longer probably eats sushi,n,1861.0,keypress
885414,26.0,37,Jacob always then did his homework,n,4763.0,keypress
885414,26.0,38,Emily probably no longer drinks beer,c,1769.0,keypress
885414,26.0,39,Melissa then always cleaned the dishes,n,2122.0,keypress
885414,26.0,40,Red is new door the,n,873.0,keypress
885414,26.0,41,Dre perhaps still takes dance lessons,n,6675.0,keypress
885414,26.0,42,Gary still perhaps drives to work,n,2138.0,keypress
885414,26.0,43,Red is new door the,n,3991.0,keypress
885414,26.0,44,The new door is red,c,1378.0,keypress
885414,26.0,45,Sean probably already did his homework,c,1691.0,keypress
885414,26.0,46,Charlotte allegedly once was an acrobat,c,6947.0,keypress
885414,26.0,47,Sean probably already did his homework,c,3900.0,keypress
885414,26.0,48,Gary still perhaps drives to work,n,1299.0,keypress
885414,26.0,49,Emily probably no longer drinks beer,c,2453.0,keypress
885414,26.0,50,Dre perhaps still takes dance lessons,c,2559.0,keypress
885414,26.0,51,Dre perhaps still takes dance lessons,c,7790.0,keypress
885414,26.0,52,Marc once allegedly was a firefighter,n,4046.0,keypress
885414,26.0,53,Melissa then always cleaned the dishes,c,6693.0,keypress
885414,26.0,54,The new door is red,c,1313.0,keypress
885414,26.0,55,Marc once allegedly was a firefighter,n,2441.0,keypress
885414,26.0,56,Charlotte allegedly once was an acrobat,c,10886.0,keypress
885414,26.0,57,Gary still perhaps drives to work,n,2455.0,keypress
885414,26.0,58,Sonja already probably set the table,n,1950.0,keypress
885414,26.0,59,Red is new door the,n,834.0,keypress
885414,26.0,60,Charlotte allegedly once was an acrobat,c,2641.0,keypress
885414,26.0,61,Sonja already probably set the table,n,2853.0,keypress
885414,26.0,62,Charlotte allegedly once was an acrobat,c,8549.0,keypress
885414,26.0,63,The new door is red,c,1361.0,keypress
885414,26.0,64,Jacob always then did his homework,n,1923.0,keypress
885414,26.0,65,Dre perhaps still takes dance lessons,c,2294.0,keypress
885414,26.0,66,Jacob always then did his homework,n,2145.0,keypress
885414,26.0,67,Sonja already probably set the table,n,8267.0,keypress
885414,26.0,68,Emily probably no longer drinks beer,c,2677.0,keypress
885414,26.0,69,Emily probably no longer drinks beer,c,1295.0,keypress
885414,26.0,70,Melissa then always cleaned the dishes,n,1868.0,keypress
885414,26.0,71,Melissa then always cleaned the dishes,c,14768.0,keypress
885414,26.0,72,Melissa then always cleaned the dishes,c,1131.0,keypress
885414,26.0,73,Sean probably already did his homework,c,2055.0,keypress
885414,26.0,74,Gary still perhaps drives to work,n,3750.0,keypress
885414,26.0,75,Melissa then always cleaned the dishes,c,2194.0,keypress
885414,26.0,76,Charlotte allegedly once was an acrobat,c,2998.0,keypress
885414,26.0,77,Charlotte allegedly once was an acrobat,c,3499.0,keypress
885414,26.0,78,Marc once allegedly was a firefighter,n,2535.0,keypress
885414,26.0,79,Dre perhaps still takes dance lessons,c,2688.0,keypress
885414,26.0,80,Sonja already probably set the table,n,1832.0,keypress
885414,26.0,81,Emily probably no longer drinks beer,c,3785.0,keypress
885414,26.0,82,Sean probably already did his homework,c,3800.0,keypress
885414,26.0,83,Melissa then always cleaned the dishes,c,3054.0,keypress
885414,26.0,84,Jeff no longer probably eats sushi,n,1668.0,keypress
885414,26.0,85,Sean probably already did his homework,c,1941.0,keypress
885414,26.0,86,Marc once allegedly was a firefighter,n,2440.0,keypress
885414,26.0,87,Emily probably no longer drinks beer,c,2046.0,keypress
885414,26.0,88,Jacob always then did his homework,n,4466.0,keypress
885414,26.0,89,The new door is red,c,1267.0,keypress
885414,26.0,90,Gary still perhaps drives to work,n,3047.0,keypress
885414,26.0,91,Sean probably already did his homework,c,5193.0,keypress
885414,26.0,92,Gary still perhaps drives to work,n,13051.0,keypress
885414,26.0,93,Marc once allegedly was a firefighter,n,1895.0,keypress
885414,26.0,94,Charlotte allegedly once was an acrobat,c,2261.0,keypress
885414,26.0,95,Emily probably no longer drinks beer,c,3261.0,keypress
885414,26.0,96,Jeff no longer probably eats sushi,n,1431.0,keypress
885414,26.0,97,Sonja already probably set the table,n,1539.0,keypress
885414,26.0,98,Jeff no longer probably eats sushi,n,1420.0,keypress
885414,26.0,99,Jeff no longer probably eats sushi,n,2960.0,keypress
885414,26.0,100,Jacob always then did his homework,n,1018.0,keypress
885414,26.0,101,Red is new door the,n,2928.0,keypress
885414,26.0,102,Charlotte allegedly once was an acrobat,n,12261.0,keypress
885414,26.0,103,Dre perhaps still takes dance lessons,c,1507.0,keypress
885414,26.0,104,Gary still perhaps drives to work,c,3482.0,keypress
885414,26.0,105,Jacob always then did his homework,n,2063.0,keypress
885414,26.0,106,Gary still perhaps drives to work,n,15936.0,keypress
885414,26.0,107,Sonja already probably set the table,n,1287.0,keypress
885414,26.0,108,Gary still perhaps drives to work,n,7794.0,keypress
885414,26.0,109,Jeff no longer probably eats sushi,n,1456.0,keypress
885414,26.0,110,Jacob always then did his homework,n,2168.0,keypress
886464,31.0,1,The label on the containers probably was a warning about the hazardous chemicals inside,c,5060.70000004768,keypress
886464,31.0,2,The new door is red,c,3144.5,keypress
886464,31.0,3,The label on the containers probably was a warning about the hazardous chemicals inside,c,3728.19999980927,keypress
886464,31.0,4,The picture on the fliers definitely was of a village church in the south of France,c,3529.79999995232,keypress
886464,31.0,5,The problem in the stores ultimately were solved by firing the custodian,c,1351.40000009537,keypress
886464,31.0,6,The defect in the appliances likely were unknown to consumers and government regulators,n,6107.0,keypress
886464,31.0,7,The defect in the appliances likely were unknown to consumers and government regulators,c,4710.60000014305,keypress
886464,31.0,8,The mistake in the programs certainly were disastrous for the small software company,c,2652.0,keypress
886464,31.0,9,The slogan on the posters unsurprisingly were designed to get attention,c,2476.79999995232,keypress
886464,31.0,10,The entrance to the exhibits evidently was hard to locate on the diagram,c,4652.59999990463,keypress
886464,31.0,11,The slogan on the posters unsurprisingly were designed to get attention,c,3271.90000009537,keypress
886464,31.0,12,The slogan on the posters unsurprisingly were designed to get attention,c,5397.79999995232,keypress
886464,31.0,13,The picture on the fliers definitely was of a village church in the south of France,n,7264.5,keypress
886464,31.0,14,The new door is red,c,1618.60000014305,keypress
886464,31.0,15,The crime in the suburbs doubtlessly was a reflection of the violence in today's society,n,5716.60000014305,keypress
886464,31.0,16,The entrance to the exhibits evidently was hard to locate on the diagram,n,6465.89999985695,keypress
886464,31.0,17,The defect in the appliances likely were unknown to consumers and government regulators,c,1720.89999985695,keypress
886464,31.0,18,The defect in the appliances likely were unknown to consumers and government regulators,c,1696.70000004768,keypress
886464,31.0,19,The mistake in the programs certainly were disastrous for the small software company,c,2584.20000004768,keypress
886464,31.0,20,The mistake in the programs certainly were disastrous for the small software company,c,998.799999952316,keypress
886464,31.0,21,The problem in the stores ultimately were solved by firing the custodian,c,8807.20000004768,keypress
886464,31.0,22,The problem in the stores ultimately were solved by firing the custodian,c,7300.70000004768,keypress
886464,31.0,23,The door to the laboratories accidentally were left unlocked by the cleaning service,n,6104.0,keypress
886464,31.0,24,The door to the laboratories accidentally were left unlocked by the cleaning service,c,1804.40000009537,keypress
886464,31.0,25,The picture on the fliers definitely was of a village church in the south of France,c,2461.29999995232,keypress
886464,31.0,26,Red is new door the,n,3196.60000014305,keypress
886464,31.0,27,The entrance to the exhibits evidently was hard to locate on the diagram,c,3068.80000019073,keypress
886464,31.0,28,The problem in the stores ultimately were solved by firing the custodian,c,3003.79999995232,keypress
886464,31.0,29,The mistake in the programs certainly were disastrous for the small software company,c,2481.79999995232,keypress
886464,31.0,30,The picture on the fliers definitely was of a village church in the south of France,c,2062.29999995232,keypress
886464,31.0,31,The key to the cabinets probably was destroyed by the fire,c,3487.5,keypress
886464,31.0,32,The crime in the suburbs doubtlessly was a reflection of the violence in today's society,c,8010.09999990463,keypress
886464,31.0,33,The key to the cabinets probably was destroyed by the fire,c,4549.79999995232,keypress
886464,31.0,34,The defect in the appliances likely were unknown to consumers and government regulators,c,9204.10000014305,keypress
886464,31.0,35,The problem in the stores ultimately were solved by firing the custodian,c,1904.29999995232,keypress
886464,31.0,36,The new door is red,c,792.700000047684,keypress
886464,31.0,37,Red is new door the,n,2786.19999980927,keypress
886464,31.0,38,The door to the laboratories accidentally were left unlocked by the cleaning service,c,2816.5,keypress
886464,31.0,39,The entrance to the exhibits evidently was hard to locate on the diagram,c,2374.60000014305,keypress
886464,31.0,40,The problem in the stores ultimately were solved by firing the custodian,c,1022.90000009537,keypress
886464,31.0,41,The door to the laboratories accidentally were left unlocked by the cleaning service,n,4147.09999990463,keypress
886464,31.0,42,The crime in the suburbs doubtlessly was a reflection of the violence in today's society,n,6839.10000014305,keypress
886464,31.0,43,The mistake in the programs certainly were disastrous for the small software company,c,5698.5,keypress
886464,31.0,44,The picture on the fliers definitely was of a village church in the south of France,c,2811.70000004768,keypress
886464,31.0,45,Red is new door the,n,2430.29999995232,keypress
886464,31.0,46,The entrance to the exhibits evidently was hard to locate on the diagram,c,1332.79999995232,keypress
886464,31.0,47,Red is new door the,n,1745.90000009537,keypress
886464,31.0,48,The mistake in the programs certainly were disastrous for the small software company,c,1886.29999995232,keypress
886464,31.0,49,The picture on the fliers definitely was of a village church in the south of France,c,1352.5,keypress
886464,31.0,50,The defect in the appliances likely were unknown to consumers and government regulators,c,965.800000190735,keypress
886464,31.0,51,The entrance to the exhibits evidently was hard to locate on the diagram,n,4174.29999995232,keypress
886464,31.0,52,The door to the laboratories accidentally were left unlocked by the cleaning service,c,2758.09999990463,keypress
886464,31.0,53,The slogan on the posters unsurprisingly were designed to get attention,c,3335.10000014305,keypress
886464,31.0,54,The new door is red,c,1777.59999990463,keypress
886464,31.0,55,The defect in the appliances likely were unknown to consumers and government regulators,c,1908.09999990463,keypress
886464,31.0,56,The label on the containers probably was a warning about the hazardous chemicals inside,c,1369.19999980927,keypress
886464,31.0,57,The label on the containers probably was a warning about the hazardous chemicals inside,c,1199.79999995232,keypress
886464,31.0,58,The problem in the stores ultimately were solved by firing the custodian,c,914.899999856949,keypress
886464,31.0,59,The entrance to the exhibits evidently was hard to locate on the diagram,c,1371.5,keypress
886464,31.0,60,The key to the cabinets probably was destroyed by the fire,c,1175.70000004768,keypress
886464,31.0,61,The label on the containers probably was a warning about the hazardous chemicals inside,c,4370.59999990463,keypress
886464,31.0,62,The mistake in the programs certainly were disastrous for the small software company,c,4077.89999985695,keypress
886464,31.0,63,The picture on the fliers definitely was of a village church in the south of France,n,4615.5,keypress
886464,31.0,64,The door to the laboratories accidentally were left unlocked by the cleaning service,c,1817.5,keypress
886464,31.0,65,The mistake in the programs certainly were disastrous for the small software company,c,2572.59999990463,keypress
886464,31.0,66,The key to the cabinets probably was destroyed by the fire,c,1127.0,keypress
886464,31.0,67,The crime in the suburbs doubtlessly was a reflection of the violence in today's society,c,1573.10000014305,keypress
886464,31.0,68,The slogan on the posters unsurprisingly were designed to get attention,c,1122.59999990463,keypress
886464,31.0,69,The slogan on the posters unsurprisingly were designed to get attention,c,1761.0,keypress
886464,31.0,70,The crime in the suburbs doubtlessly was a reflection of the violence in today's society,c,1214.20000004768,keypress
886464,31.0,71,The crime in the suburbs doubtlessly was a reflection of the violence in today's society,n,4000.20000004768,keypress
886464,31.0,72,The label on the containers probably was a warning about the hazardous chemicals inside,c,3853.79999995232,keypress
886464,31.0,73,The key to the cabinets probably was destroyed by the fire,c,2057.0,keypress
886464,31.0,74,The key to the cabinets probably was destroyed by the fire,c,1395.29999995232,keypress
886464,31.0,75,The entrance to the exhibits evidently was hard to locate on the diagram,c,2453.59999990463,keypress
886464,31.0,76,The key to the cabinets probably was destroyed by the fire,c,2348.89999985695,keypress
886464,31.0,77,The key to the cabinets probably was destroyed by the fire,c,1814.10000014305,keypress
